po_number,po_item,vendor_id,category_code,plant_code,po_date,net_value_inr,quantity,unit,currency,doc_type,is_deleted
4500000863,20,0000013342,006,1100,2023-04-10,2152833.78,4263.69,KG,INR,NB,False
4500003484,10,0000014652,020,5500,2023-10-29,5000000.01,2756.03,EA,EUR,UB,False
4500005715,50,0000014885,037,1100,2024-10-12,106200.7,2116.14,KG,INR,NB,False
4500006120,30,0000012879,039,4400,2023-11-12,233148.89,3087.88,MT,INR,NB,False
4500003759,20,0000015001,024,1100,2024-09-12,5887878.19,1913.86,L,INR,FO,False
4500006923,30,0000013717,042,1100,2025-11-30,83206108.38,3872.77,MT,INR,FO,False
4500005965,50,0000013043,038,7700,2023-09-03,104062.54,1858.27,SET,INR,NB,False
4500004039,10,0000013082,027,3300,2024-01-26,505408.66,3871.19,KG,INR,NB,False
4500007691,50,0000014951,046,2200,2023-11-28,3388053.8,21.05,SET,INR,NB,False
4500005499,40,0000012390,036,3300,2025-02-01,1820466.85,212.78,EA,INR,MK,False
4500001152,50,0000013063,009,7700,2025-03-22,20795.74,4021.7,EA,INR,NB,False
4500008103,30,0000013086,048,7700,2025-04-16,50000.48,4348.55,MT,INR,NB,False
4500011838,20,0000013489,065,4400,2023-09-05,50354.63,868.03,KG,INR,NB,False
4500002554,30,0000012902,016,6600,2025-04-26,10523.09,3762.54,MT,INR,NB,False
4500004419,20,0000013670,029,4400,2024-09-19,544086.23,3720.48,EA,INR,NB,False
4500013202,30,0000014341,072,5500,2024-07-20,5189.06,2308.51,L,INR,NB,False
4500010742,30,0000014263,060,7700,2025-10-23,204357.75,409.22,SET,INR,NB,False
4500001432,20,0000013063,009,3300,2025-03-11,10000.07,3354.19,SET,INR,NB,False
4500000009,10,0000013965,001,3300,2025-09-08,501161.09,2276.72,SET,INR,NB,False
4500006437,10,0000014655,040,3300,2025-05-10,3977170.9,2734.99,KG,INR,NB,False
4500013646,30,0000013308,074,1100,2024-06-09,5000.01,3607.92,EA,INR,FO,False
4500000264,10,0000012506,002,6600,2025-10-27,694360.47,4575.33,SET,INR,FO,False
4500002176,20,0000012473,013,2200,2024-01-05,10547.28,4643.87,KG,EUR,NB,False
4500006057,50,0000012348,039,1100,2025-07-11,100005.81,2647.65,LOT,INR,MK,False
4500002004,60,0000015067,012,6600,2024-10-21,13246.78,1316.99,EA,INR,NB,False
4500004626,50,0000013685,030,4400,2023-09-15,6714312.24,918.95,EA,INR,UB,False
4500007601,10,0000013107,046,6600,2025-02-02,78173.94,1249.47,EA,INR,MK,False
4500001104,10,0000012470,008,6600,2025-11-09,525878.05,1962.89,KG,INR,NB,False
4500007861,10,0000014845,047,3300,2024-05-29,50063.41,4385.86,MT,INR,NB,False
4500000962,40,0000013285,007,5500,2025-02-17,2828335.12,120.71,KG,INR,MK,False
4500001980,60,0000013776,012,2200,2025-09-09,10000.02,111.1,KG,INR,UB,False
4500000868,20,0000013492,006,2200,2023-05-14,502987.76,2152.39,EA,INR,UB,False
4500002974,10,0000014035,017,1100,2025-10-12,10005.19,3146.67,EA,INR,NB,False
4500007445,30,0000014138,045,7700,2024-02-12,99256.4,705.0,KG,INR,NB,False
4500013519,10,0000013144,073,7700,2023-12-22,15941.51,4445.31,MT,INR,NB,False
4500002077,40,0000015067,012,2200,2024-12-28,10000.0,3051.59,EA,INR,NB,False
4500008533,20,0000012786,050,4400,2024-02-16,20000.04,4742.71,LOT,INR,FO,False
4500011000,50,0000012359,061,1100,2023-12-22,217208.26,3853.03,EA,INR,NB,False
4500001786,20,0000014652,010,7700,2023-11-17,10437.87,514.01,KG,INR,NB,False
4500004704,60,0000013972,031,1100,2025-02-12,500000.0,1002.24,L,INR,FO,False
4500004211,10,0000012666,028,2200,2025-09-18,510736.53,242.42,KG,INR,NB,False
4500002108,50,0000015067,012,2200,2025-05-11,62647.62,309.32,KG,INR,FO,False
4500012245,40,0000015046,068,3300,2024-01-12,211866.62,631.27,MT,INR,NB,False
4500009865,30,0000013024,055,5500,2023-10-21,10000.0,1728.81,L,INR,NB,False
4500009187,30,0000014171,053,4400,2025-01-23,103422.93,4892.76,SET,INR,NB,False
4500001259,20,0000012826,009,3300,2023-04-22,10000.0,1237.46,EA,INR,NB,False
4500003722,10,0000013682,024,5500,2023-02-16,5000000.04,955.01,SET,USD,NB,False
4500005807,20,0000014948,037,7700,2024-04-09,118720.53,1825.55,KG,INR,MK,False
4500003862,30,0000013285,026,1100,2025-11-07,558189.4,3663.56,MT,INR,NB,False
4500005872,10,0000014783,038,2200,2024-06-02,100000.9,3121.64,SET,INR,MK,False
4500004450,20,0000014410,029,6600,2025-02-11,500000.01,2941.61,SET,INR,NB,False
4500013450,20,0000012753,073,7700,2023-05-11,114245.85,2048.38,MT,EUR,NB,False
4500008986,30,0000014022,052,4400,2025-10-28,20000.0,3332.68,SET,INR,MK,False
4500006084,10,0000015006,039,7700,2025-07-08,158506.88,4330.72,KG,INR,NB,False
4500003738,20,0000013682,024,5500,2024-07-04,5001967.24,1487.1,SET,INR,NB,False
4500001738,10,0000012354,010,4400,2024-01-08,323103.77,4101.54,EA,INR,FO,False
4500000145,20,0000014406,001,3300,2024-12-31,508794.2,3864.88,EA,INR,MK,False
4500003610,20,0000013867,022,7700,2024-03-15,12562758.35,4448.13,EA,EUR,NB,False
4500010567,30,0000014672,059,2200,2023-12-09,15142834.97,2061.53,LOT,EUR,NB,False
4500003568,30,0000012871,021,7700,2024-06-16,5052859.31,859.74,SET,USD,NB,False
4500011547,20,0000014495,064,6600,2024-03-16,97430.14,3531.15,EA,INR,NB,False
4500001044,40,0000012470,008,6600,2025-12-26,500000.16,1274.86,EA,INR,NB,False
4500000471,30,0000014163,003,6600,2025-09-14,500257.57,2034.88,SET,INR,FO,False
4500001196,30,0000012826,009,1100,2024-01-07,10043.96,2554.08,MT,INR,NB,False
4500003475,20,0000014652,020,7700,2023-09-16,5871579.1,2982.77,LOT,USD,NB,False
4500004925,10,0000014957,032,3300,2023-08-13,1031815.14,2980.86,LOT,INR,UB,False
4500008689,10,0000013312,051,1100,2024-08-05,4947282.67,593.16,SET,INR,NB,False
4500006427,40,0000013995,040,2200,2025-01-07,100000.0,19.7,KG,INR,NB,False
4500009934,20,0000012696,056,2200,2025-08-15,10096.79,3124.5,SET,INR,NB,False
4500004931,10,0000012832,032,7700,2025-08-30,1021064.44,1416.95,MT,INR,NB,False
4500007615,20,0000014951,046,1100,2024-12-29,50168.72,1810.19,MT,INR,NB,False
4500005237,20,0000013339,034,7700,2025-01-22,1012497.98,3004.82,MT,INR,NB,False
4500011385,10,0000014194,063,1100,2025-08-07,50018.52,4985.92,KG,INR,NB,False
4500010283,50,0000014138,058,6600,2023-09-04,1147206.53,4877.25,EA,INR,NB,False
4500002746,40,0000012630,016,6600,2024-02-12,27557.46,3776.69,EA,INR,NB,False
4500006488,60,0000013568,040,5500,2025-05-29,100000.0,3914.78,EA,INR,FO,False
4500012173,10,0000014523,067,7700,2024-07-30,51887.33,705.25,EA,INR,UB,False
4500001422,30,0000012902,009,3300,2023-01-14,10973.81,2168.57,KG,INR,NB,False
4500010728,10,0000014333,060,7700,2025-05-30,200007.72,47.45,L,INR,FO,False
4500007464,10,0000013999,045,5500,2024-05-28,70097.45,4629.6,KG,INR,NB,False
4500013021,10,0000014154,072,7700,2024-07-14,5543.65,4072.41,EA,INR,FO,False
4500000065,10,0000014406,001,3300,2023-02-10,500000.0,2235.42,EA,INR,FO,False
4500013006,30,0000014360,072,2200,2025-02-23,5016.1,3493.78,KG,INR,FO,False
4500009665,10,0000015067,055,2200,2024-11-27,10000.0,537.27,EA,INR,UB,False
4500004972,10,0000013646,032,7700,2023-10-13,1943974.02,2231.07,EA,EUR,FO,False
4500000180,60,0000013527,001,3300,2025-11-26,2299150.08,3819.49,KG,INR,FO,False
4500000719,20,0000014642,005,2200,2023-01-13,3976568.34,2505.58,L,INR,MK,False
4500010311,20,0000014560,058,4400,2025-08-15,34438610.37,1872.04,EA,INR,MK,False
4500004164,10,0000013415,027,7700,2023-01-07,500000.0,1851.04,KG,INR,NB,False
4500010946,10,0000013149,061,7700,2023-03-18,200000.07,3581.54,L,INR,MK,False
4500010783,20,0000014186,060,4400,2025-11-21,200000.0,4862.42,L,INR,NB,False
4500012845,50,0000013405,071,1100,2023-12-27,101832.61,1090.11,LOT,INR,NB,False
4500006115,30,0000012348,039,1100,2023-09-02,100710.73,438.89,KG,INR,UB,False
4500001275,30,0000013063,009,1100,2024-09-19,10036.31,48.64,L,INR,NB,False
4500006734,10,0000013120,041,4400,2025-05-17,100378.29,4224.75,MT,INR,FO,False
4500012121,10,0000013753,067,6600,2023-08-24,52006.51,2368.45,MT,INR,NB,False
4500011789,50,0000013489,065,3300,2023-11-11,50403.39,3458.64,LOT,INR,NB,False
4500009316,50,0000012902,054,5500,2023-02-22,10000.02,1886.87,KG,INR,NB,False
4500000156,30,0000014406,001,3300,2025-01-21,585003.33,151.85,EA,INR,FO,False
4500005805,30,0000014885,037,2200,2023-07-18,125715.69,2599.93,SET,USD,NB,False
4500010809,30,0000013131,061,7700,2024-04-16,202690.08,4001.46,EA,INR,NB,False
4500002666,50,0000012955,016,7700,2023-06-19,145167.96,3528.96,L,INR,NB,False
4500013625,10,0000013308,074,6600,2023-09-28,27252.14,4969.01,LOT,INR,NB,False
4500006310,30,0000013631,039,2200,2025-09-17,100016.65,1766.39,EA,INR,NB,False
4500010396,20,0000014138,058,2200,2023-05-20,200145.45,2767.86,KG,INR,NB,False
4500003134,40,0000012672,017,1100,2023-03-28,10000.0,2704.79,L,INR,FO,False
4500010079,30,0000013859,056,3300,2023-01-30,10000.02,2178.01,KG,INR,NB,False
4500009691,10,0000012979,055,3300,2023-09-23,14633.98,2752.76,SET,INR,FO,False
4500003981,10,0000013241,026,7700,2025-03-03,502701.78,247.7,EA,EUR,NB,False
4500009439,10,0000014527,054,3300,2025-12-06,11720.05,2523.77,EA,INR,UB,False
4500013209,10,0000013181,072,6600,2025-08-04,5673.29,1768.36,LOT,USD,NB,False
4500001094,20,0000013057,008,3300,2025-11-19,504738.28,772.69,KG,INR,UB,False
4500007583,50,0000014951,046,2200,2023-02-16,50022.18,228.4,EA,INR,NB,False
4500012265,20,0000012684,068,2200,2025-06-12,51315.6,2284.32,SET,INR,NB,False
4500013272,40,0000012817,073,7700,2023-06-26,5179.88,3087.96,EA,INR,FO,False
4500000940,20,0000013342,006,1100,2024-09-23,1981253.93,1782.86,KG,INR,FO,False
4500008081,30,0000012935,048,5500,2023-07-22,180836.58,3062.86,SET,INR,NB,False
4500007351,30,0000013999,045,6600,2024-04-01,50000.83,3789.14,EA,INR,NB,False
4500002652,40,0000012630,016,1100,2025-08-28,10010.15,3255.08,MT,INR,NB,False
4500005126,20,0000013951,033,3300,2023-06-10,1000006.43,2542.95,KG,INR,NB,False
4500000839,50,0000013741,006,1100,2025-06-24,3866012.51,1611.83,KG,INR,FO,False
4500008377,20,0000012601,049,3300,2024-05-12,70271.55,2777.25,L,INR,NB,False
4500001868,30,0000013405,011,4400,2025-09-21,77265.0,2315.36,LOT,INR,UB,False
4500010328,30,0000014138,058,2200,2025-11-07,200000.78,4529.73,LOT,INR,NB,False
4500006246,20,0000013631,039,1100,2025-02-19,17805405.8,2676.87,KG,INR,FO,False
4500006539,60,0000013120,041,4400,2025-09-29,106040.77,2459.9,EA,INR,FO,False
4500000539,30,0000014303,004,4400,2025-09-28,502601.23,2708.55,SET,INR,NB,False
4500004650,30,0000013047,030,6600,2023-09-25,1499754.72,1995.76,EA,INR,NB,False
4500005922,10,0000013670,038,4400,2023-08-28,116192.21,508.85,EA,USD,NB,False
4500011668,20,0000013489,065,4400,2024-03-31,50767.11,206.66,L,INR,NB,False
4500008362,40,0000014041,049,5500,2024-12-17,75947704.12,3205.15,KG,INR,NB,False
4500008131,10,0000012915,048,1100,2024-09-17,50360.25,1384.49,LOT,INR,NB,False
4500009453,20,0000014411,054,3300,2023-06-23,15407.59,996.19,EA,INR,NB,False
4500010517,40,0000013456,059,2200,2024-08-15,1924786.89,3490.9,EA,INR,NB,False
4500000059,10,0000014406,001,3300,2024-07-23,500000.0,232.97,SET,INR,FO,False
4500007118,20,0000013302,043,6600,2023-04-07,100009.89,2777.91,L,INR,MK,False
4500011150,30,0000014394,062,7700,2025-06-17,64568.03,2710.62,MT,INR,NB,False
4500003328,30,0000013330,018,3300,2024-03-16,80987.62,1430.79,L,INR,NB,False
4500008221,20,0000013086,048,1100,2025-03-14,50000.07,4270.33,SET,INR,NB,False
4500008809,30,0000014690,051,1100,2025-11-24,20000.0,1507.29,L,INR,NB,False
4500007514,30,0000014138,045,1100,2023-01-18,51114.71,2586.74,SET,INR,NB,False
4500002140,20,0000014901,013,5500,2024-07-16,73717.88,657.45,MT,EUR,FO,False
4500006481,60,0000013568,040,3300,2024-07-29,340379.73,3768.64,MT,INR,NB,False
4500011175,50,0000015095,062,1100,2025-03-03,88409984.3,1249.11,MT,INR,FO,False
4500003437,10,0000013637,020,5500,2024-03-24,6875268.4,3443.59,EA,USD,NB,False
4500009289,10,0000012935,054,7700,2024-06-21,10026.31,1931.19,MT,INR,FO,False
4500003107,10,0000013844,017,6600,2023-02-05,10000.0,3834.58,KG,INR,NB,False
4500009548,20,0000012955,054,5500,2023-04-15,10016.86,1382.11,KG,INR,NB,False
4500012601,30,0000013492,071,7700,2025-06-01,1188424.84,742.43,KG,INR,NB,False
4500012826,20,0000013324,071,3300,2025-06-11,5229.77,3086.48,MT,USD,UB,False
4500003862,10,0000013285,026,1100,2025-11-07,506172.02,4657.03,SET,EUR,NB,False
4500006671,10,0000012826,041,3300,2023-06-26,46625690.01,4317.19,MT,INR,FO,False
4500003646,40,0000014652,023,4400,2025-02-10,44351158.37,2980.82,L,EUR,UB,False
4500013991,10,0000012630,075,4400,2024-03-01,90113.02,4072.77,MT,INR,NB,False
4500011519,20,0000014942,064,7700,2025-09-04,149274285.33,4370.1,LOT,INR,NB,False
4500011641,10,0000014495,064,7700,2024-12-18,8313578.77,4470.89,SET,INR,NB,False
4500012348,40,0000013407,068,5500,2024-10-17,131816.57,1150.44,EA,INR,FO,False
4500008084,20,0000014646,048,5500,2023-12-17,13920326.3,3011.73,L,INR,NB,False
4500009204,20,0000014171,053,4400,2023-01-29,20006.23,1224.81,L,INR,UB,False
4500008499,20,0000012786,050,7700,2025-09-13,33699.72,4172.8,SET,INR,NB,False
4500006002,20,0000012348,039,7700,2023-08-27,181126.27,552.53,KG,INR,MK,False
4500006725,20,0000012692,041,3300,2025-05-18,100534.91,1420.43,KG,INR,MK,False
4500000330,20,0000015105,002,6600,2024-01-21,500221.6,1986.43,SET,INR,NB,False
4500012566,10,0000014924,070,7700,2024-04-04,50000.0,2366.26,MT,INR,UB,False
4500007918,10,0000014740,048,4400,2023-09-04,50019.24,265.43,EA,INR,FO,False
4500010582,10,0000012401,059,3300,2025-09-18,200030.65,2530.1,EA,INR,NB,False
4500012906,60,0000013492,071,2200,2025-10-15,9413.05,3918.63,KG,INR,NB,False
4500010683,30,0000014186,060,7700,2023-10-01,211114.44,2061.4,MT,INR,NB,False
4500006492,20,0000013175,040,5500,2024-09-13,105332.86,274.54,EA,INR,MK,False
4500013375,50,0000014527,073,4400,2023-08-29,5995.12,501.1,KG,INR,NB,False
4500012888,10,0000013506,071,3300,2024-04-13,71938.26,1863.3,L,INR,UB,False
4500003046,10,0000012689,017,6600,2023-12-16,15806.89,2063.95,SET,INR,NB,False
4500002223,40,0000014901,013,6600,2024-10-11,10000.03,4975.31,SET,INR,NB,False
4500006230,40,0000013631,039,7700,2024-09-12,100831.61,3675.73,EA,USD,NB,False
4500011498,60,0000014942,064,3300,2023-10-09,60535.65,2152.03,L,INR,NB,False
4500001498,10,0000012345,010,7700,2025-05-09,10169.52,644.15,EA,INR,UB,False
4500009798,10,0000013024,055,2200,2024-07-21,10599.0,3952.35,EA,INR,UB,False
4500009251,40,0000012435,053,3300,2023-06-06,20000.0,2873.0,KG,INR,NB,False
4500005766,50,0000014885,037,5500,2023-05-15,100000.0,4449.86,L,INR,UB,False
4500009680,20,0000013024,055,1100,2024-09-03,10000.01,387.17,KG,INR,FO,False
4500009475,20,0000012805,054,7700,2023-05-31,408514.25,3944.63,EA,INR,NB,False
4500011712,60,0000013489,065,5500,2023-05-14,50015.5,980.02,EA,INR,NB,False
4500008120,10,0000014394,048,4400,2025-06-14,97953.15,831.95,EA,INR,NB,False
4500007780,40,0000013031,047,4400,2023-05-13,50001.73,1074.54,MT,INR,NB,False
4500006772,30,0000012826,041,4400,2024-03-23,100152.37,915.27,SET,USD,NB,False
4500010716,10,0000014263,060,3300,2025-11-28,200005.84,1601.11,EA,INR,FO,False
4500003400,30,0000012470,019,1100,2023-07-10,5000005.91,4847.43,EA,INR,MK,False
4500010436,60,0000013353,058,4400,2024-07-12,200000.49,2000.53,EA,INR,FO,False
4500006264,20,0000012348,039,4400,2023-06-28,100000.01,1019.0,LOT,INR,NB,False
4500003385,40,0000012470,019,3300,2023-01-06,5000013.17,4968.63,KG,INR,NB,False
4500003220,40,0000013330,018,3300,2025-02-06,10016.16,3628.69,MT,INR,NB,False
4500009565,40,0000012876,054,7700,2023-08-15,10000.42,1263.2,EA,INR,NB,False
4500010922,20,0000013086,061,6600,2025-10-13,200300.28,4967.64,EA,INR,MK,False
4500005099,10,0000014331,033,3300,2025-10-24,1354354.83,3738.47,EA,INR,NB,False
4500005377,10,0000014488,034,2200,2024-05-27,1001516.58,4195.35,LOT,INR,UB,False
4500001959,10,0000014125,011,5500,2025-07-23,10226.51,4951.2,EA,INR,NB,False
4500004044,60,0000013698,027,4400,2025-10-23,542522.71,3971.3,MT,EUR,NB,False
4500010232,20,0000012902,057,6600,2024-07-08,18692.93,3736.43,EA,INR,FO,False
4500008246,30,0000014514,049,6600,2024-04-22,20239.06,917.31,L,INR,NB,False
4500013289,20,0000013336,073,4400,2023-06-13,5001.31,4685.38,MT,USD,NB,False
4500011771,30,0000013489,065,4400,2023-05-30,327586.97,4702.27,KG,INR,UB,False
4500014115,30,0000013131,075,5500,2023-01-24,5420.04,2662.53,MT,INR,NB,False
4500006551,20,0000014677,041,4400,2024-03-07,101839.47,4981.89,KG,INR,NB,False
4500008767,20,0000014424,051,1100,2024-04-02,20001.35,712.23,MT,INR,NB,False
4500007067,40,0000013481,043,6600,2024-02-08,100004.39,1076.69,LOT,INR,MK,False
4500013830,30,0000012354,074,2200,2024-09-11,8056.57,3217.86,EA,INR,NB,False
4500002175,40,0000012473,013,4400,2023-12-14,15285.62,3804.83,EA,EUR,NB,False
4500000989,20,0000013109,007,5500,2023-04-17,176194254.18,112.92,LOT,INR,MK,False
4500005372,50,0000014488,034,7700,2025-10-18,1000003.83,551.52,L,INR,MK,False
4500012294,20,0000013084,068,3300,2025-04-26,59303.29,712.55,L,INR,NB,False
4500004295,10,0000012666,028,1100,2024-06-07,977610.07,3366.88,KG,INR,MK,False
4500012046,40,0000014523,067,1100,2024-03-15,50002.7,4456.65,L,INR,NB,False
4500006389,30,0000013568,040,7700,2023-01-06,100000.0,2677.38,EA,INR,MK,False
4500008896,20,0000013131,051,2200,2024-09-23,20000.0,863.54,LOT,INR,UB,False
4500003836,20,0000014672,025,6600,2024-08-29,517103.27,2123.0,MT,INR,UB,False
4500008241,30,0000013200,049,5500,2024-07-12,20002.07,88.29,EA,INR,NB,False
4500010954,20,0000013149,061,3300,2024-06-01,2211174.15,263.8,EA,USD,NB,False
4500006971,60,0000013717,042,6600,2023-01-21,100000.0,2174.71,EA,INR,NB,False
4500003656,40,0000014079,023,4400,2023-06-29,5016865.27,1265.12,EA,USD,NB,False
4500002043,10,0000014621,012,5500,2023-10-13,15606.91,4398.33,KG,INR,MK,False
4500013945,40,0000013308,074,6600,2024-01-03,16855.27,2983.22,SET,INR,NB,False
4500009847,50,0000013024,055,3300,2024-02-18,10004.49,1796.51,KG,INR,NB,False
4500007915,50,0000014741,048,5500,2024-11-29,50008.53,786.3,EA,INR,UB,False
4500001304,20,0000012807,009,1100,2023-02-14,10006.93,4853.38,KG,INR,MK,False
4500012612,20,0000013324,071,7700,2024-04-24,164516.58,474.3,MT,USD,NB,False
4500012003,20,0000014444,066,3300,2025-07-15,50000.17,3539.28,EA,INR,UB,False
4500005125,20,0000014331,033,4400,2023-11-22,14506677.5,1079.43,EA,INR,UB,False
4500000791,10,0000013342,006,3300,2025-12-24,4817882.87,2374.11,KG,INR,FO,False
4500011653,30,0000015071,064,3300,2023-12-08,105405.88,573.89,SET,USD,MK,False
4500013714,10,0000012473,074,2200,2024-08-16,17171.15,4689.2,EA,USD,NB,False
4500008448,20,0000015041,050,5500,2023-03-13,20072.97,3624.53,EA,INR,MK,False
4500004560,50,0000013047,030,4400,2023-08-06,569552.19,4387.36,MT,EUR,NB,False
4500000956,40,0000013109,007,7700,2024-03-23,5712428.59,4307.79,SET,INR,FO,False
4500011798,20,0000013489,065,5500,2024-10-18,50657.13,773.26,EA,INR,MK,False
4500003597,20,0000013867,022,3300,2025-07-20,5007736.32,2632.09,SET,INR,NB,False
4500002968,40,0000012630,017,6600,2023-10-29,10159.96,2219.98,SET,INR,NB,False
4500010164,30,0000012692,057,3300,2024-10-25,10929.22,1830.27,LOT,INR,NB,False
4500003664,40,0000014721,023,4400,2024-06-04,6132767.34,800.55,KG,EUR,NB,False
4500010210,20,0000013140,057,1100,2023-08-06,10031.08,3978.76,L,INR,NB,False
4500002735,30,0000012955,016,6600,2023-05-19,22621.08,3701.88,SET,INR,MK,False
4500001896,20,0000012466,011,4400,2023-09-05,10000.0,738.04,EA,INR,FO,False
4500013088,60,0000015006,072,2200,2025-01-17,5000.0,2506.12,EA,INR,FO,False
4500010983,40,0000013149,061,7700,2023-10-12,76804490.88,2281.03,LOT,INR,NB,False
4500002260,20,0000013253,014,4400,2024-03-05,11070.58,247.79,EA,INR,NB,False
4500000150,10,0000013395,001,3300,2025-07-03,1081414.02,2159.83,SET,INR,MK,False
4500007088,20,0000014286,043,2200,2023-01-01,37855314.55,3062.79,SET,INR,NB,False
4500014161,20,0000015058,075,3300,2024-05-21,32367.24,4483.66,EA,INR,NB,False
4500004659,40,0000013047,030,5500,2025-04-03,504070.06,1180.69,L,EUR,NB,False
4500000571,30,0000013031,004,3300,2023-12-28,10493739.61,3013.13,EA,INR,MK,False
4500008017,10,0000012876,048,2200,2023-12-24,63972.97,3769.04,L,EUR,NB,False
4500005999,50,0000012348,039,7700,2023-07-19,100000.0,3813.69,KG,INR,NB,False
4500011487,20,0000013610,063,1100,2023-07-31,219169.06,2358.61,KG,INR,FO,False
4500002601,50,0000012955,016,7700,2025-12-18,403042.77,885.0,SET,INR,NB,False
4500010953,40,0000012364,061,4400,2023-12-29,211411.9,3958.42,KG,INR,FO,False
4500009263,20,0000014424,054,7700,2023-08-12,10000.03,2569.3,KG,INR,NB,False
4500012637,30,0000013492,071,6600,2023-05-27,1045976.79,130.12,EA,INR,NB,False
4500010561,20,0000013456,059,3300,2023-01-14,200031.97,3559.4,LOT,INR,NB,False
4500005343,30,0000014516,034,2200,2024-07-02,1001664.56,245.85,LOT,INR,NB,False
4500003576,30,0000013867,022,7700,2023-11-27,11537753.0,4314.69,L,INR,NB,False
4500008209,10,0000014646,048,6600,2025-11-23,240617.21,4535.23,EA,INR,NB,False
4500014255,10,0000012935,075,2200,2025-02-15,5019.71,1402.17,MT,INR,NB,False
4500005944,10,0000013670,038,4400,2025-11-08,101574.17,3544.58,L,INR,NB,False
4500002849,20,0000013840,017,5500,2024-12-19,10015.12,1942.49,SET,INR,NB,False
4500009208,40,0000012435,053,5500,2024-09-17,21219.58,1163.35,EA,INR,NB,False
4500011169,10,0000014394,062,4400,2024-11-29,50327.59,1144.89,SET,INR,MK,False
4500013705,20,0000013308,074,6600,2023-10-08,5002.56,1383.22,EA,INR,NB,False
4500013523,10,0000012876,073,7700,2025-08-07,5000.0,377.19,EA,USD,NB,False
4500014105,10,0000015058,075,4400,2024-08-25,23009.03,2768.6,SET,INR,NB,False
4500012381,10,0000014385,069,6600,2024-02-18,50000.01,3984.11,EA,INR,NB,False
4500005856,20,0000013043,038,4400,2023-10-01,100000.11,3455.69,EA,INR,NB,False
4500009211,30,0000013646,053,1100,2024-05-31,4822603.7,287.73,MT,INR,NB,False
4500001019,20,0000013109,007,5500,2024-12-04,500071.32,2292.3,LOT,INR,UB,False
4500000906,50,0000012914,006,2200,2023-03-03,1003914.45,183.72,EA,INR,NB,False
4500011283,20,0000015095,062,7700,2025-11-27,94708.72,539.45,EA,INR,NB,False
4500000013,30,0000013395,001,3300,2023-10-03,517937.4,539.96,EA,INR,FO,False
4500002971,20,0000013977,017,3300,2023-07-18,254371.98,3981.71,MT,INR,NB,False
4500011980,20,0000012421,066,6600,2025-09-11,53285.16,3674.0,SET,INR,FO,False
4500012904,20,0000013492,071,3300,2023-03-14,152516.27,2301.13,EA,INR,UB,False
4500014297,50,0000014555,075,1100,2023-08-29,5000.0,2339.19,SET,INR,NB,False
4500006779,60,0000012807,041,3300,2023-08-13,100192.9,2712.52,EA,INR,FO,False
4500002967,20,0000013219,017,6600,2025-05-20,10762.41,3810.33,SET,INR,NB,False
4500000483,20,0000012527,003,4400,2023-06-08,546807.03,98.53,KG,INR,FO,False
4500006510,60,0000012345,041,5500,2023-08-07,135082.71,143.77,LOT,INR,NB,False
4500010723,10,0000014333,060,7700,2024-12-15,6363850.07,3433.37,EA,INR,NB,False
4500001451,40,0000013024,009,6600,2025-07-23,45716.56,3267.41,EA,INR,NB,False
4500002412,30,0000012537,015,5500,2024-10-08,10000.0,1849.97,EA,INR,FO,False
4500012903,10,0000013336,071,3300,2023-01-14,5573.01,630.46,L,USD,NB,False
4500010451,10,0000014560,058,4400,2024-01-11,200014.54,3912.23,MT,INR,NB,False
4500000148,30,0000014406,001,3300,2025-05-22,679419.56,2106.0,SET,INR,NB,False
4500003194,10,0000013330,018,5500,2024-09-21,10022.31,322.7,KG,INR,FO,False
4500011817,10,0000014987,065,5500,2024-03-08,50433.21,1731.14,L,INR,NB,False
4500006337,50,0000014655,040,5500,2023-02-22,100011.94,1380.2,SET,INR,UB,False
4500008508,20,0000012786,050,6600,2025-09-27,139327.44,1095.08,L,INR,NB,False
4500012629,40,0000013492,071,2200,2024-02-15,5000.0,3360.26,LOT,INR,NB,False
4500012328,60,0000015046,068,5500,2025-09-06,23076471.48,54.87,EA,INR,NB,False
4500005172,30,0000014242,033,3300,2024-10-08,9618903.1,3339.84,SET,INR,FO,False
4500006048,20,0000012348,039,1100,2025-01-05,100000.29,4261.45,LOT,INR,NB,False
4500009793,10,0000012537,055,5500,2023-01-26,1139458.42,1003.04,KG,INR,UB,False
4500001005,30,0000013109,007,5500,2023-02-07,500144.6,2465.23,EA,INR,FO,False
4500006383,30,0000014655,040,2200,2024-11-24,100000.0,1690.46,KG,INR,NB,False
4500009945,30,0000013859,056,3300,2024-12-22,10000.0,760.11,L,INR,NB,False
4500010860,10,0000012369,061,1100,2025-06-02,200000.02,1589.42,KG,INR,NB,False
4500002755,10,0000012955,016,6600,2023-11-07,13415.77,2775.03,L,INR,NB,False
4500008252,10,0000014514,049,3300,2023-11-05,20210.1,2100.72,MT,INR,NB,False
4500009400,30,0000014465,054,7700,2024-01-07,10051.78,2550.77,KG,INR,NB,False
4500011315,10,0000015095,062,3300,2023-07-01,50012.26,4123.29,L,INR,FO,False
4500000459,40,0000012817,003,5500,2023-10-15,641493.24,575.31,SET,INR,UB,False
4500011318,50,0000012646,063,7700,2025-02-05,53123.1,4282.42,KG,INR,NB,False
4500006804,10,0000012826,041,4400,2024-02-22,102503.08,1487.13,MT,INR,MK,False
