invoice_number,invoice_date,po_number,vendor_id,category_code,plant_code,invoice_value_inr,currency
5100007645,2023-09-07,4500005787,0000014885,037,1100,98843.84,EUR
5100014116,2025-11-10,4500009154,0000013646,053,2200,28830.61,EUR
5100009589,2024-09-17,4500005640,0000012914,036,5500,54873541.2,INR
5100040933,2024-04-08,,0000014448,047,2200,48360.54,INR
5100002833,2024-04-06,4500010559,0000014529,059,2200,587608.35,INR
5100026756,2023-04-24,4500012241,0000014354,068,5500,50275.43,INR
5100023790,2023-10-09,4500003662,0000014585,023,4400,4746526.94,INR
5100039606,2025-10-12,,0000014903,062,5500,359630.18,INR
5100024624,2025-05-16,4500009394,0000014411,054,5500,10621.76,INR
5100028324,2023-03-21,4500002406,0000014699,015,3300,11257.49,EUR
5100038114,2024-02-19,,0000012666,007,5500,52254.54,INR
5100040054,2023-05-08,,0000013204,046,3300,481090.03,INR
5100009979,2025-12-31,4500010511,0000013456,059,6600,278650.59,INR
5100038136,2023-08-13,,0000012909,050,3300,88533.44,INR
5100018259,2025-09-06,4500006776,0000012807,041,4400,189183.12,INR
5100014549,2025-03-02,4500001368,0000013063,009,6600,9848.25,INR
5100036863,2023-12-09,4500005603,0000012914,036,2200,1969705.21,INR
5100019073,2025-02-26,4500008275,0000014514,049,2200,19576.65,USD
5100003990,2025-06-25,4500007770,0000013360,047,6600,95934.33,INR
5100014799,2023-09-27,4500007156,0000013481,043,3300,789016.51,INR
5100044924,2025-04-17,,0000012488,048,6600,24000.12,INR
5100002785,2023-04-19,4500010136,0000012770,057,6600,9824.04,EUR
5100003880,2024-12-01,4500006466,0000013995,040,1100,101510.95,INR
5100033861,2024-01-30,4500006434,0000013568,040,7700,105068.95,INR
5100037953,2024-12-16,4500001518,0000014766,010,4400,10595.49,INR
5100040939,2024-07-20,,0000014471,052,4400,351065.14,INR
5100011975,2023-03-26,4500001024,0000013109,007,6600,465621.27,INR
5100007746,2023-08-01,4500005785,0000014885,037,5500,22296065.57,USD
5100036713,2023-06-16,4500010227,0000012902,057,5500,9832.54,INR
5100026505,2025-09-14,4500011100,0000013685,061,4400,202794.18,INR
5100034932,2025-02-06,4500012873,0000013492,071,6600,5525.09,INR
5100035654,2025-10-17,4500003882,0000013241,026,7700,993016.93,USD
5100010109,2025-01-27,4500003076,0000013840,017,1100,10657.26,INR
5100025092,2025-07-16,4500007320,0000014972,044,7700,126021.0,INR
5100037122,2024-08-03,4500002373,0000012446,015,3300,10729.28,EUR
5100005666,2024-03-23,4500011547,0000014495,064,6600,100810.59,INR
5100032940,2024-05-06,4500006187,0000012348,039,2200,51509724.48,INR
5100033407,2024-07-11,4500000502,0000012435,003,4400,80159218.45,INR
5100003407,2023-11-08,4500014015,0000013086,075,4400,6829.25,INR
5100022880,2024-10-18,4500006506,0000013481,041,3300,109768.29,INR
5100005065,2023-02-20,4500001761,0000014755,010,5500,9908.83,INR
5100001548,2025-05-27,4500005384,0000013501,035,4400,2042859.79,INR
5100007435,2024-11-20,4500011845,0000012979,066,6600,50779.04,INR
5100010024,2025-12-07,4500007935,0000013186,048,2200,12836735.09,INR
5100033804,2025-04-06,4500006546,0000013481,041,1100,95353.72,INR
5100011814,2023-01-29,4500010633,0000014186,060,7700,206455.98,INR
5100014419,2025-11-26,4500008442,0000013360,050,4400,29613.57,INR
5100018827,2023-05-27,4500004180,0000015083,027,3300,494303.47,INR
5100029113,2023-04-25,4500005949,0000013253,038,2200,108951.29,USD
5100039291,2023-04-13,,0000013573,033,1100,168710.89,INR
5100008418,2024-10-25,4500004171,0000013082,027,3300,486294.24,EUR
5100009582,2023-04-06,4500008761,0000013131,051,2200,78791.77,INR
5100040682,2025-04-18,,0000013626,056,1100,251221.89,INR
5100028666,2023-09-10,4500010976,0000013131,061,1100,264443.1,INR
5100012458,2024-03-11,4500014228,0000012935,075,1100,16369.95,INR
5100013107,2023-06-17,4500003886,0000013241,026,1100,551976.16,EUR
5100012467,2025-01-15,4500008612,0000014690,051,6600,51538.0,INR
5100032332,2025-01-20,4500001429,0000012966,009,5500,9869.94,INR
5100041190,2023-09-19,,0000013335,046,2200,366553.77,INR
5100040859,2024-04-16,,0000014942,047,7700,736597.14,INR
5100033122,2025-12-05,4500001385,0000012966,009,7700,9702.4,INR
5100039653,2024-10-27,,0000013063,039,1100,648365.98,INR
5100033932,2023-05-31,4500001835,0000013405,011,5500,10571.58,INR
5100000845,2023-06-25,4500009583,0000012805,054,3300,11613.71,EUR
5100025389,2025-05-25,4500011133,0000013186,061,7700,210777.64,INR
5100003395,2023-04-08,4500011843,0000013840,066,3300,46535.07,INR
5100011559,2024-01-16,4500008065,0000014751,048,7700,47926.74,INR
5100023147,2024-12-24,4500005328,0000014555,034,2200,1051786.43,INR
5100003127,2023-06-01,4500000852,0000013342,006,1100,1189668.82,INR
5100015138,2023-09-20,4500008899,0000014465,051,6600,20339.64,INR
5100040339,2024-12-31,,0000014292,074,7700,71610.16,INR
5100041332,2024-02-01,,0000013772,011,7700,58508.92,INR
5100000954,2024-09-03,4500012836,0000013506,071,3300,4979.46,INR
5100016535,2025-12-31,4500011395,0000012646,063,2200,166159.65,INR
5100003587,2025-07-10,4500000899,0000013342,006,1100,483002.49,INR
5100003557,2023-02-02,4500006127,0000013709,039,7700,100617.1,INR
5100041204,2025-07-28,,0000014111,014,2200,173665.64,INR
5100028948,2023-02-18,4500007547,0000014760,046,7700,50934.21,INR
5100042923,2024-10-20,,0000013385,043,7700,146380.03,INR
5100026569,2023-04-14,4500001680,0000014704,010,5500,16922.43,INR
5100037939,2023-03-24,4500002960,0000012689,017,5500,10224.24,INR
5100006743,2024-05-07,4500007968,0000014646,048,2200,2154316.01,INR
5100011267,2023-05-16,4500003261,0000013330,018,4400,460243.4,INR
5100028481,2025-11-28,4500002898,0000014360,017,5500,10126.29,INR
5100042933,2024-12-24,,0000014067,053,7700,129216.76,INR
5100009484,2025-07-14,4500003642,0000014652,023,4400,4627026.64,INR
5100016892,2024-10-05,4500000137,0000013965,001,3300,508627.24,INR
5100013890,2025-07-22,4500012509,0000014088,069,2200,131893.6,EUR
5100039520,2024-01-11,,0000013247,047,3300,151137.52,INR
5100024405,2025-10-20,4500002129,0000015067,012,5500,10075.9,INR
5100018645,2023-10-23,4500005587,0000012390,036,4400,5041048.95,INR
5100023042,2025-02-06,4500011533,0000012812,064,3300,139837.36,INR
5100042620,2023-01-08,,0000014821,054,6600,184430.37,INR
5100008177,2025-06-14,4500011971,0000014642,066,4400,60654.41,INR
5100011620,2023-02-27,4500013407,0000014424,073,3300,4991.31,INR
5100007857,2025-12-14,4500001971,0000013588,012,6600,9559.06,INR
5100020805,2024-05-04,4500004572,0000013527,030,4400,660783.03,INR
5100017485,2024-03-24,4500010560,0000013456,059,1100,282969.54,INR
5100035371,2024-11-10,4500000077,0000013965,001,3300,721794.26,INR
5100008609,2024-12-28,4500005328,0000014555,034,2200,961568.03,INR
5100008061,2024-08-15,4500009776,0000014866,055,2200,10679.05,INR
5100036018,2024-12-22,4500002896,0000014341,017,6600,10326.88,INR
5100012601,2025-07-22,4500007525,0000014951,046,7700,49696.63,INR
5100028716,2025-04-25,4500012192,0000012684,068,5500,47706.3,INR
5100033477,2024-03-09,4500010962,0000013131,061,3300,209045.24,INR
5100032886,2024-04-05,4500009373,0000012879,054,5500,10768.82,INR
5100004598,2024-11-01,4500005737,0000013186,037,6600,102252.74,INR
5100002042,2024-05-06,4500008334,0000014041,049,1100,19476.32,INR
5100006130,2025-09-09,4500008077,0000013086,048,6600,50760.21,INR
5100031528,2023-08-28,4500012757,0000013506,071,2200,6057.53,INR
5100033085,2024-01-17,4500004817,0000014208,031,3300,464126.99,INR
5100010566,2024-04-04,4500008395,0000013302,050,2200,179860.05,INR
5100002064,2025-04-09,4500003083,0000014035,017,1100,11662.73,INR
5100014457,2025-02-14,4500003857,0000014672,025,3300,524878.62,USD
5100013419,2024-10-02,4500005820,0000013186,037,7700,105438.69,INR
5100029661,2025-12-26,4500009669,0000014951,055,3300,13554.22,INR
5100022990,2024-04-10,4500009308,0000012863,054,7700,10218.03,INR
5100031169,2024-03-11,4500009413,0000014495,054,5500,11154.52,INR
5100021387,2023-07-24,4500005479,0000014051,036,2200,2124017.92,INR
5100006523,2024-11-15,4500004896,0000013646,032,3300,1062091.04,EUR
5100025957,2024-09-14,4500010591,0000013456,059,5500,320611.92,INR
5100027433,2024-05-22,4500003612,0000014585,023,4400,5509800.51,USD
5100014953,2025-12-31,4500006518,0000013709,041,4400,9484521.86,INR
5100030859,2025-11-10,4500004751,0000014806,031,6600,521646.23,INR
5100005470,2024-12-02,4500004276,0000012408,028,7700,538034.51,INR
5100022200,2025-04-23,4500000026,0000013395,001,3300,819209.4,EUR
5100014336,2023-03-27,4500008156,0000012915,048,3300,310513.1,INR
5100030936,2023-07-01,4500012460,0000012852,069,5500,47397.63,INR
5100024014,2025-05-10,4500000921,0000013342,006,1100,1821836.78,INR
5100036931,2025-10-07,4500006138,0000012879,039,1100,155267.58,INR
5100027301,2024-06-24,4500009729,0000014898,055,3300,13726.88,USD
5100013180,2024-05-16,4500009272,0000012805,054,3300,14822.62,USD
5100033171,2024-06-12,4500012363,0000012852,069,5500,49607.5,EUR
5100037679,2024-08-31,4500013191,0000014341,072,2200,5805.7,INR
5100027926,2023-12-03,4500007717,0000014516,047,7700,51363.36,INR
5100011422,2025-07-15,4500012337,0000012684,068,3300,49443.12,INR
5100041256,2023-11-03,,0000014541,048,1100,66043.15,INR
5100006378,2025-12-31,4500005513,0000013550,036,1100,1105385.77,INR
5100018625,2025-03-19,4500010762,0000014186,060,4400,184396.82,INR
5100019867,2024-01-04,4500004281,0000012666,028,1100,1180102.79,INR
5100014744,2023-04-20,4500001003,0000013285,007,7700,609583.6,USD
5100040037,2023-08-29,,0000013342,038,1100,16606.72,INR
5100036307,2023-02-08,4500012305,0000013407,068,3300,144602.0,INR
5100006310,2024-04-26,4500007340,0000014032,044,4400,142529.41,INR
5100009219,2023-12-29,4500005977,0000013670,038,5500,98034.23,EUR
5100035362,2025-09-02,4500011267,0000014989,062,4400,47243.1,INR
5100043869,2023-01-29,,0000013670,056,2200,82965.61,INR
5100038626,2023-07-20,,0000014527,064,3300,549267.55,INR
5100031213,2024-05-11,4500007164,0000014286,043,6600,98712.52,INR
5100040331,2025-07-02,,0000014497,039,1100,1036533.98,INR
5100014266,2024-06-27,4500000665,0000013793,004,4400,513884.49,INR
5100015867,2023-12-03,4500012655,0000013506,071,2200,11140.43,INR
5100021411,2023-08-17,4500005093,0000013951,033,4400,126306922.96,INR
5100044859,2025-01-19,,0000013550,063,1100,47805.23,INR
5100021665,2023-02-27,4500013195,0000014385,072,7700,4863.31,INR
5100001502,2025-11-05,4500008066,0000012692,048,5500,47954.5,INR
5100027445,2025-04-30,4500012983,0000014938,072,1100,5484.95,INR
5100026183,2024-07-10,4500009489,0000012955,054,3300,162393.37,INR
5100029777,2024-06-07,4500006771,0000013481,041,1100,8383049.76,INR
5100043359,2024-03-11,,0000013780,055,1100,119439.36,INR
5100030640,2023-07-26,4500002495,0000012672,016,6600,10444.41,INR
5100000678,2025-12-31,4500006554,0000012807,041,4400,117325.83,INR
5100016378,2023-06-25,4500011679,0000013489,065,3300,46892.9,INR
5100005851,2025-07-17,4500007928,0000014766,048,3300,48824.49,INR
5100007194,2024-03-27,4500008064,0000014394,048,7700,52405.85,INR
5100016301,2024-07-04,4500013751,0000012718,074,4400,5096.02,INR
5100029841,2025-09-16,4500009884,0000015089,055,3300,14800.1,INR
5100002939,2024-03-06,4500007317,0000014354,044,7700,49018.82,INR
5100034618,2023-09-13,4500003633,0000014721,023,4400,5094302.2,INR
5100022906,2023-06-07,4500002803,0000012672,016,1100,11058.45,INR
5100001070,2023-08-06,4500010345,0000014138,058,1100,962075.12,INR
5100017929,2023-03-31,4500008604,0000014411,051,1100,922967.92,INR
5100006784,2025-07-01,4500011383,0000014194,063,2200,51711.31,USD
5100014444,2023-04-04,4500003843,0000014672,025,7700,507009.34,USD
5100010672,2024-08-16,4500008454,0000014106,050,6600,29145.31,INR
5100019156,2023-10-23,4500009944,0000014494,056,2200,9264.57,INR
5100036160,2025-04-09,4500006674,0000013120,041,4400,108121.22,INR
5100040087,2025-09-14,,0000013144,055,5500,97964.81,INR
5100027912,2023-11-18,4500007159,0000013302,043,1100,129429.88,INR
5100019790,2024-06-29,4500007624,0000014760,046,6600,52233.92,INR
5100021120,2023-12-22,4500010162,0000012692,057,2200,10555.25,INR
5100021782,2024-04-21,4500011479,0000012646,063,4400,464712.65,INR
5100028258,2023-04-16,4500002009,0000014621,012,2200,46760.49,INR
5100028362,2023-07-11,4500007024,0000014286,043,2200,254182.34,INR
5100037661,2024-11-25,4500013119,0000015006,072,6600,20233.34,INR
5100008720,2025-05-15,4500003600,0000013867,022,7700,11365507.55,EUR
5100017106,2025-02-17,4500009312,0000012805,054,5500,231348.18,INR
5100021560,2025-11-06,4500012644,0000014410,071,6600,6311.83,INR
5100043242,2025-11-11,,0000014051,043,5500,65668.29,INR
5100019159,2024-05-23,4500011746,0000013489,065,3300,48622.84,INR
5100039424,2023-03-14,,0000012491,009,3300,17669.37,INR
5100012716,2025-03-11,4500004168,0000015083,027,5500,497162.15,INR
5100024099,2025-09-21,4500012147,0000013854,067,5500,45607.26,INR
5100005670,2024-12-17,4500006256,0000014938,039,4400,112607.4,INR
5100024518,2024-10-18,4500006686,0000012826,041,1100,107832.73,INR
5100008949,2024-05-21,4500007342,0000014032,044,5500,51405.2,INR
5100021876,2024-06-12,4500011799,0000013489,065,2200,60954.99,INR
5100044182,2025-11-04,,0000014683,017,7700,1356842.09,INR
5100031556,2024-09-27,4500011505,0000012812,064,3300,50439.84,INR
5100026128,2024-01-02,4500004678,0000013047,030,4400,594961.82,INR
5100041535,2023-05-23,,0000012539,071,7700,1740853.84,INR
5100033342,2023-10-25,4500002790,0000012630,016,4400,10129.53,INR
5100024833,2023-10-20,4500002062,0000013588,012,6600,6250754.53,INR
5100011182,2025-06-28,4500008022,0000014740,048,1100,54645.69,INR
5100037146,2025-01-24,4500013917,0000013772,074,6600,5004.62,INR
5100025616,2024-02-17,4500013980,0000013186,075,3300,16910.87,INR
5100042585,2023-11-07,,0000012968,040,1100,5430.09,INR
5100015123,2025-04-02,4500010394,0000014677,058,4400,18520191.33,INR
5100016698,2024-10-30,4500004457,0000014172,029,1100,526715.51,INR
5100030761,2025-04-02,4500012511,0000014385,069,4400,51059.27,INR
5100027765,2025-11-16,4500002898,0000014360,017,5500,8607951.75,INR
5100043875,2025-01-09,,0000015037,052,5500,820791.16,INR
5100008695,2025-08-20,4500001981,0000015067,012,2200,10452.87,INR
5100022738,2024-05-21,4500010825,0000013188,061,3300,200131.72,INR
5100010514,2024-09-12,4500012540,0000013247,070,5500,50415.88,INR
5100010748,2023-10-16,4500009714,0000012805,055,2200,9054.21,INR
5100017232,2025-05-08,4500010092,0000013859,056,6600,9441.05,INR
5100035016,2023-09-28,4500014237,0000012369,075,2200,4967.15,INR
5100015958,2023-10-05,4500006241,0000013615,039,2200,135455.56,INR
5100031692,2023-12-16,4500006294,0000012348,039,1100,577996.89,INR
5100022486,2024-06-06,4500009923,0000013024,055,1100,9003.65,INR
5100039302,2024-02-24,,0000014640,050,6600,1440743.9,INR
5100024502,2024-05-24,4500009850,0000012981,055,1100,10497.36,INR
5100028513,2025-12-31,4500012828,0000013492,071,3300,5025.75,INR
5100030828,2023-09-16,4500006782,0000012345,041,3300,23488248.62,INR
5100027307,2024-09-10,4500000214,0000012506,002,6600,11564046.19,INR
5100021939,2023-05-15,4500004860,0000014806,031,1100,7080093.06,INR
5100014390,2025-04-30,4500008729,0000013385,051,1100,560056.29,INR
5100033765,2023-06-27,4500011121,0000012369,061,5500,335179.67,INR
5100012926,2025-11-20,4500003434,0000013598,019,3300,5336686.79,INR
5100025752,2025-07-21,4500009181,0000012738,053,1100,21893.17,INR
5100029416,2023-10-28,4500003364,0000012470,019,1100,5032011.06,EUR
5100020756,2024-10-06,4500005176,0000013951,033,6600,1122731.01,INR
5100019881,2024-05-23,4500003786,0000014672,025,7700,49578071.15,INR
5100017794,2025-08-05,4500006727,0000013685,041,4400,113892.0,INR
5100008032,2024-10-27,4500005946,0000013043,038,6600,135545.33,USD
5100001407,2025-07-31,4500010007,0000014869,056,1100,11048.15,INR
5100028690,2025-05-11,4500000964,0000013285,007,5500,1419353.55,INR
5100043145,2025-12-06,,0000012443,047,5500,293337.14,INR
5100014021,2024-12-11,4500005300,0000015089,034,2200,954296.92,INR
5100014254,2025-01-12,4500002975,0000014341,017,3300,12184.0,INR
5100018196,2023-01-20,4500003323,0000012743,018,5500,13083.26,INR
5100031351,2025-03-30,4500003847,0000014672,025,1100,468740.59,INR
5100033461,2025-02-16,4500003672,0000014585,023,4400,5254637.35,INR
5100010725,2023-06-05,4500009264,0000012863,054,7700,9978.88,INR
5100021395,2024-07-05,4500008497,0000015041,050,3300,20151.34,INR
5100003443,2024-09-02,4500006795,0000012354,041,3300,482724.09,INR
5100009174,2025-12-31,4500003285,0000013706,018,4400,10552.5,INR
5100041970,2023-11-28,,0000012435,030,5500,717254.95,INR
5100004175,2023-11-16,4500011261,0000015095,062,2200,51231.92,INR
5100013844,2023-04-24,4500013626,0000013273,074,3300,5483.12,INR
5100041422,2025-08-19,,0000012712,040,4400,101095.81,INR
5100013382,2024-06-22,4500013966,0000015058,075,2200,6483.04,INR
5100026424,2024-02-16,4500000235,0000014045,002,7700,496297.78,INR
5100016645,2025-02-12,4500002705,0000012672,016,3300,16758.64,INR
5100011529,2024-04-10,4500004907,0000013646,032,7700,952494.77,EUR
5100015979,2024-12-11,4500003903,0000014369,026,6600,554197.18,EUR
5100036643,2023-05-07,4500000104,0000012838,001,3300,534480.28,INR
5100020400,2025-05-03,4500001637,0000014686,010,3300,9736.89,INR
5100003626,2024-09-19,4500006401,0000013995,040,2200,95987.86,INR
5100037879,2025-12-31,4500002278,0000013253,014,3300,12146.84,EUR
5100014157,2024-01-19,4500010457,0000014672,059,7700,1986203.9,INR
5100036323,2023-09-12,4500003073,0000012689,017,1100,9509.49,INR
5100010386,2024-03-20,4500002743,0000012689,016,1100,9439.9,INR
5100030270,2024-05-16,4500011805,0000012443,065,3300,50710.74,INR
5100041887,2023-03-01,,0000013698,039,2200,63115.49,INR
5100019751,2023-04-19,4500014135,0000014555,075,3300,5071.78,INR
5100003516,2024-07-26,4500012085,0000013854,067,1100,48011.69,INR
5100035294,2025-07-07,4500009262,0000014495,054,7700,683063.7,INR
5100015032,2023-09-13,4500012299,0000014354,068,3300,68655.43,INR
5100038774,2024-05-28,,0000014127,049,6600,35733.92,INR
5100001168,2025-04-26,4500002446,0000012446,015,3300,10298.18,INR
5100020528,2025-08-07,4500002346,0000014699,015,3300,10079.84,USD
5100024660,2024-12-02,4500002545,0000012672,016,1100,9811.71,INR
5100003149,2023-08-15,4500002707,0000012915,016,4400,18437.46,INR
5100017264,2025-05-02,4500002814,0000014020,016,3300,313412.98,INR
5100023956,2025-10-29,4500009320,0000014704,054,3300,11455.84,INR
5100019122,2023-09-07,4500008354,0000013336,049,5500,36527.97,USD
5100013439,2023-11-16,4500011365,0000012646,063,7700,49889.13,INR
5100034235,2023-07-26,4500007907,0000012753,048,5500,51989.62,INR
5100008154,2025-09-23,4500008720,0000014424,051,2200,20926.26,INR
5100041627,2023-04-09,,0000013732,004,6600,279402.64,INR
5100013833,2025-04-29,4500004789,0000014806,031,6600,560243.28,INR
5100028902,2023-08-02,4500001402,0000012915,009,3300,9972.96,INR
5100029992,2023-10-26,4500006336,0000014555,040,7700,104384.6,INR
5100004137,2023-08-06,4500001606,0000014615,010,7700,10188.05,USD
5100019423,2025-12-19,4500010751,0000014186,060,4400,18649203.66,INR
5100004150,2024-02-04,4500013286,0000012915,073,7700,4984.95,INR
5100014017,2023-06-28,4500012466,0000014385,069,6600,56258.19,INR
5100006571,2023-06-08,4500011720,0000012443,065,2200,46697.88,INR
5100028408,2023-10-14,4500002787,0000012630,016,6600,12571.12,INR
5100015366,2025-12-18,4500012572,0000014924,070,1100,55046.88,INR
5100023851,2024-05-11,4500011700,0000012443,065,4400,7622277.21,INR
5100043298,2025-03-28,,0000013183,053,7700,200533.6,INR
5100015155,2023-02-24,4500000887,0000013342,006,2200,525063.94,INR
5100013779,2023-04-20,4500012550,0000014924,070,1100,62014.56,INR
5100033635,2023-10-03,4500010251,0000013712,057,4400,829281.46,INR
5100027043,2023-11-09,4500010499,0000013456,059,2200,229532.06,INR
5100015761,2025-07-20,4500007041,0000013279,043,1100,98505.31,INR
5100041629,2023-03-28,,0000013992,048,1100,41087.25,INR
5100000402,2023-12-13,4500006311,0000013615,039,4400,107340.1,INR
5100037196,2025-03-10,4500003981,0000013241,026,7700,1109944.52,EUR
5100043410,2024-11-13,,0000013971,038,5500,6876.93,INR
5100003057,2025-01-01,4500006931,0000013717,042,6600,101021.95,INR
5100043064,2024-03-16,,0000013865,040,2200,457696.86,INR
5100003317,2023-03-06,4500003920,0000013698,026,6600,6683229.13,USD
5100012118,2024-08-06,4500001612,0000014527,010,3300,9653.67,INR
5100023595,2023-03-30,4500012771,0000013405,071,2200,5223.17,INR
5100012126,2024-02-17,4500010095,0000012696,056,6600,9932.31,INR
5100018231,2023-11-07,4500003790,0000014672,025,3300,522762.31,USD
5100044435,2025-08-14,,0000012572,047,4400,27286.72,INR
5100017718,2024-07-16,4500010921,0000013131,061,1100,199175.54,INR
5100025163,2025-05-07,4500009877,0000013024,055,1100,10204.31,INR
5100043472,2023-12-21,,0000013241,071,1100,117063.91,INR
5100006997,2025-06-14,4500005831,0000014783,038,4400,97363.05,INR
5100044110,2023-11-20,,0000015077,051,7700,1831248.02,INR
5100040842,2025-01-05,,0000012500,013,4400,27654.3,INR
5100000706,2025-05-14,4500005495,0000012390,036,3300,943290.55,INR
5100003491,2025-07-20,4500008772,0000014465,051,6600,19872.14,INR
5100015339,2025-12-18,4500010634,0000014186,060,7700,259271.51,INR
5100037341,2025-08-24,4500013227,0000013405,072,5500,4840.63,INR
5100015823,2023-05-09,4500013934,0000013452,074,1100,4673.19,INR
5100024090,2025-10-09,4500011943,0000012421,066,6600,4186509.65,INR
5100007054,2024-08-24,4500007996,0000014755,048,7700,50357.48,INR
5100005580,2025-03-02,4500013219,0000014360,072,1100,90732.95,INR
5100031416,2025-12-31,4500012486,0000014555,069,2200,49712.33,INR
5100035919,2024-06-09,4500014201,0000012369,075,6600,5213.99,INR
5100031099,2023-12-11,4500013944,0000012718,074,3300,4997.37,INR
5100044288,2023-04-13,,0000014370,044,1100,142916.35,INR
5100011991,2024-10-31,4500003691,0000013682,024,1100,4667533.65,USD
5100036790,2023-12-08,4500008817,0000014527,051,1100,274285.63,INR
5100032353,2025-03-11,4500009455,0000014666,054,3300,10591.07,INR
5100025650,2024-04-09,4500014238,0000012955,075,7700,4461.28,INR
5100002607,2023-08-30,4500010016,0000012696,056,5500,15030.09,INR
5100002429,2024-10-02,4500004011,0000013395,026,2200,491648.07,INR
5100003815,2025-12-01,4500004195,0000014856,028,7700,26039880.17,INR
5100037335,2024-07-17,4500002589,0000012689,016,3300,567529.75,INR
5100042582,2024-03-24,,0000014645,038,4400,15214.37,INR
5100018646,2024-11-27,4500011155,0000015095,062,5500,49728.77,INR
5100000835,2024-07-12,4500002181,0000014901,013,4400,10117.11,USD
5100008624,2024-05-30,4500012006,0000013840,066,6600,64126.75,INR
5100033941,2025-01-27,4500004193,0000014856,028,7700,461982.66,INR
5100025494,2025-04-07,4500001261,0000013024,009,5500,9737.01,INR
5100022821,2023-04-04,4500010605,0000012401,059,3300,202197.54,INR
5100005565,2023-04-26,4500013744,0000012354,074,6600,5172.52,INR
5100021673,2025-08-10,4500013131,0000015006,072,1100,10392.19,INR
5100028333,2023-05-27,4500002193,0000014901,013,4400,10302.6,INR
5100004951,2023-09-07,4500009396,0000012915,054,5500,10626.57,INR
5100015194,2025-08-14,4500000110,0000012838,001,3300,507216.89,INR
5100018799,2024-11-16,4500014290,0000012706,075,3300,7332.0,INR
5100044771,2025-02-01,,0000012950,020,6600,60287.92,INR
5100023718,2025-10-22,4500002808,0000013840,016,7700,11534.7,INR
5100019177,2023-09-29,4500003827,0000014672,025,6600,532637.06,USD
5100011332,2023-05-16,4500008643,0000013336,051,6600,22090.6,USD
5100044415,2024-11-18,,0000014217,013,7700,201500.97,INR
5100036175,2025-10-04,4500009747,0000015057,055,2200,179462.0,INR
5100027675,2024-02-14,4500012283,0000012684,068,3300,64528.84,INR
5100025009,2024-11-17,4500011050,0000013188,061,6600,289983.2,INR
5100039354,2024-09-15,,0000014862,015,6600,5312.56,INR
5100008963,2024-09-28,4500000288,0000014045,002,6600,494723.49,INR
5100034765,2025-07-15,4500004834,0000014208,031,6600,61614510.17,INR
5100008417,2023-02-18,4500003386,0000012852,019,5500,5118786.56,INR
5100012278,2024-10-02,4500010262,0000014418,057,4400,10924.03,INR
5100030328,2023-04-03,4500002456,0000014699,015,6600,291963.7,USD
5100027710,2025-12-30,4500011900,0000013840,066,4400,51272.35,INR
5100005629,2025-02-22,4500001706,0000014527,010,7700,10184.47,INR
5100036770,2024-09-12,4500004484,0000015057,029,5500,532682.99,INR
5100037521,2025-08-07,4500009038,0000014022,052,6600,21448.55,INR
5100040898,2024-07-22,,0000013474,038,5500,172193.88,INR
5100026019,2023-10-01,4500005830,0000014111,038,4400,107520.48,INR
5100003681,2025-05-15,4500013911,0000013772,074,4400,5344.5,INR
5100019403,2024-11-20,4500013880,0000012354,074,4400,4944.14,INR
5100029475,2024-12-25,4500006450,0000014655,040,5500,89984.23,INR
5100003985,2024-08-31,4500002057,0000013776,012,5500,8958.95,INR
5100015198,2025-05-23,4500004109,0000014699,027,6600,606884.19,INR
5100039733,2025-08-29,,0000012556,057,3300,527180.39,INR
5100042974,2024-05-20,,0000014167,049,6600,10838899.67,INR
5100020786,2024-03-28,4500014102,0000012369,075,3300,4941.41,INR
5100037045,2024-06-08,4500011140,0000013131,061,1100,205075.44,INR
5100003666,2024-10-21,4500005924,0000013670,038,5500,8667215.93,INR
5100008412,2024-09-13,4500008515,0000015041,050,7700,18953.73,INR
5100018830,2025-08-13,4500005320,0000014555,034,2200,49872022.73,INR
5100023205,2024-11-30,4500014019,0000015058,075,6600,302791.47,INR
5100033422,2024-12-12,4500008295,0000012601,049,2200,18719.3,INR
5100022834,2023-03-16,4500013449,0000013368,073,3300,126979.11,INR
5100025343,2025-03-05,4500009148,0000014171,053,1100,71439.71,INR
5100019556,2023-10-17,4500011736,0000012579,065,2200,74476.22,INR
5100011831,2023-04-09,4500006690,0000012348,041,1100,96917.36,INR
5100028742,2025-02-23,4500011738,0000013489,065,5500,171655.97,INR
5100016928,2025-05-21,4500003418,0000012470,019,5500,8365737.39,INR
5100033972,2025-10-06,4500009854,0000014883,055,5500,10192.53,INR
5100035651,2024-06-29,4500003165,0000013219,017,3300,28756.88,USD
5100007242,2023-06-13,4500012168,0000013753,067,7700,2126919.54,INR
5100002637,2025-12-19,4500001160,0000012692,009,5500,10470.66,INR
5100043023,2025-10-24,,0000013375,052,5500,20222.83,INR
5100019049,2025-04-01,4500003429,0000012470,019,5500,6767723.58,EUR
5100039210,2024-05-16,,0000015101,011,2200,264443.14,INR
5100018252,2024-12-11,4500003408,0000012470,019,7700,5074287.31,EUR
5100000877,2024-11-21,4500005172,0000014242,033,3300,1121392.8,INR
5100027105,2024-12-17,4500003910,0000013395,026,5500,474998.03,USD
5100044726,2024-10-19,,0000014740,044,3300,291018.86,INR
5100027959,2024-09-04,4500004986,0000012488,032,7700,1037148.41,INR
5100004379,2023-05-14,4500004462,0000014410,029,6600,542434.14,INR
